0.8,0.0,-0.8,0.8,0.8,0.1,0.1,0.0,-0.3,0.9,-0.3,-0.7,-0.6,-0.7,0.5,-0.9,-0.2,-0.1,-0.3,0.9,-0.9,0.8,-0.7,0.2,-0.5,0.5,-0.9,0.5,-0.2,0.5,0.3,0.9,0.2,-0.6,0.1,-0.4,-0.8,0.4,0.4,-0.6,0.3,-0.3,0.0,0.7,0.5,-0.3,0.4,0.1,-0.3,-0.7,0.7,-0.1,0.0,-0.6,-0.5,-0.6,0.2,-0.2,0.4,-0.7,0.2,0.3,-0.1,0.5,0.9,-0.5,-0.3,0.9,0.4,-0.8,-0.4,-0.6,0.7,0.8,0.5,0.7,0.1,0.8,0.4,-0.6,0.6,-0.2,0.3,-0.1,-0.5,0.7,0.4,-0.6,0.2,0.2,0.0,0.5,-0.8,-0.7,0.0,-0.2,0.1,0.0,0.7,0.2,-10.2
-0.1,0.8,-0.3,-0.1,-0.9,-0.1,-0.2,-0.9,-0.1,0.9,-0.1,0.8,0.2,0.5,-0.3,-0.5,-0.6,0.6,0.1,-0.4,-0.7,0.0,-0.3,-0.1,0.9,0.7,0.4,-0.2,0.7,-0.1,0.9,-0.6,0.9,-0.9,0.8,-0.6,0.9,0.1,-0.9,-0.2,0.6,-0.5,0.1,0.2,0.7,0.1,0.1,-0.2,-0.4,-0.5,-0.8,0.0,0.5,0.8,-0.7,0.8,0.3,0.3,0.1,0.6,0.7,-0.7,-0.4,0.8,-0.7,-0.6,0.5,0.2,-0.1,0.5,0.0,-0.2,0.4,0.0,0.5,0.0,-0.1,-0.1,0.9,-0.2,0.0,-0.1,0.2,0.7,0.8,0.1,-0.9,0.1,-0.7,0.9,0.6,0.2,-0.6,-0.8,-0.3,-0.8,-0.1,-0.1,0.3,-0.2,-31.9
0.1,-0.2,-0.4,-0.4,-0.6,0.2,-0.1,-0.5,0.4,-0.8,0.5,0.5,0.1,-0.8,-0.4,-0.2,0.6,0.6,-0.8,-0.6,-0.9,-0.1,0.0,-0.3,0.2,0.3,0.2,0.4,-0.3,0.4,0.7,-0.7,0.7,-0.8,-0.6,-0.3,-0.9,0.7,-0.1,-0.5,0.0,-0.5,0.1,0.6,-0.5,0.2,-0.9,0.5,-0.8,0.4,0.7,-0.2,0.0,-0.3,0.3,0.8,0.7,-0.3,0.4,0.2,-0.1,0.1,0.3,0.4,0.3,0.1,0.3,-0.5,0.3,0.4,-0.5,0.6,0.3,-0.9,-0.6,0.4,0.0,-0.2,-0.6,0.6,0.5,0.6,-0.2,-0.4,-0.2,-0.9,0.0,0.3,-0.1,0.4,0.5,0.1,-0.7,0.8,-0.8,-0.8,0.1,0.4,0.1,0.5,-5.3
-0.6,0.3,0.5,0.8,-0.5,-0.8,-0.9,0.3,0.4,-0.1,-0.3,0.8,-0.9,0.2,-0.7,-0.5,0.7,-0.1,-0.4,-0.7,0.2,-0.2,0.5,-0.2,0.1,-0.4,-0.3,-0.2,-0.7,0.5,0.3,-0.6,0.9,0.5,-0.8,-0.5,-0.6,0.6,-0.6,-0.2,-0.4,-0.1,-0.4,0.0,0.3,-0.4,0.6,0.8,0.9,-0.5,0.6,0.7,0.0,-0.5,-0.1,-0.2,0.2,-0.6,0.6,0.6,-0.8,-0.7,-0.7,-0.3,0.7,0.6,-0.9,0.6,-0.9,-0.5,-0.3,0.8,0.7,-0.2,-0.2,0.5,-0.5,-0.6,0.6,0.3,0.9,0.1,-0.7,0.7,-0.8,-0.9,-0.2,0.1,-0.2,-0.2,-0.4,-0.5,-0.2,0.9,0.4,-0.9,0.4,-0.6,0.1,0.3,-38.6
-0.7,0.6,0.6,0.7,-0.9,0.9,-0.2,-0.5,-0.7,-0.8,-0.1,0.4,0.5,-0.5,-0.5,0.5,-0.5,-0.2,-0.4,-0.4,0.8,0.7,0.9,0.5,-0.2,-0.7,0.7,-0.2,0.6,-0.6,0.4,-0.2,0.9,-0.2,-0.8,0.6,-0.5,0.1,-0.1,-0.4,-0.9,0.3,0.3,0.0,-0.9,0.7,0.0,-0.9,-0.6,0.7,-0.3,0.1,-0.9,-0.9,0.5,-0.7,0.3,0.7,0.4,0.3,-0.7,-0.3,-0.5,0.9,-0.9,-0.2,-0.7,-0.9,-0.1,-0.6,0.7,0.5,-0.5,0.9,0.9,0.3,-0.8,-0.8,-0.2,0.0,-0.7,0.9,-0.1,0.3,0.9,-0.4,0.9,-0.6,0.6,-0.3,-0.6,0.3,0.5,-0.1,0.5,0.2,-0.3,0.5,-0.5,0.1,9.9
-0.2,0.8,0.6,0.3,-0.3,-0.6,-0.8,0.3,0.4,0.8,0.6,-0.6,-0.5,-0.4,-0.4,-0.9,0.5,0.5,0.7,0.1,0.7,0.9,0.3,-0.2,0.8,0.8,0.6,0.9,0.4,0.1,-0.8,-0.6,-0.5,-0.6,0.3,0.7,0.1,0.6,-0.9,0.8,0.9,-0.6,-0.8,0.0,0.9,-0.5,0.1,-0.6,-0.2,-0.6,0.7,-0.3,0.4,-0.6,-0.2,0.4,-0.2,0.3,0.7,-0.8,0.0,0.8,-0.4,-0.7,-0.9,-0.8,-0.4,-0.6,-0.1,-0.3,0.5,0.2,0.2,-0.1,-0.4,-0.7,-0.6,0.7,-0.2,0.9,0.7,-0.1,0.0,0.7,0.9,0.6,-0.7,-0.1,0.0,0.0,0.2,0.5,-0.8,-0.2,0.7,-0.5,0.9,-0.5,0.8,-0.2,-37.8
0.9,-0.4,-0.8,0.3,-0.4,-0.6,0.3,0.2,0.6,-0.3,-0.5,0.1,-0.1,-0.1,-0.3,0.7,-0.3,-0.9,0.1,-0.6,0.0,0.4,0.0,-0.3,0.3,-0.8,0.3,-0.4,0.0,0.0,0.1,0.5,-0.6,-0.3,0.9,0.9,0.2,-0.3,-0.3,-0.2,0.7,-0.6,-0.5,-0.2,-0.2,-0.8,0.3,0.6,-0.5,0.2,-0.3,-0.8,0.4,0.7,0.7,-0.5,0.9,0.7,0.4,0.1,0.8,-0.5,0.3,-0.1,-0.4,-0.9,-0.6,-0.7,-0.1,-0.8,0.4,0.2,-0.6,-0.2,-0.3,0.4,0.0,-0.9,0.9,-0.6,0.5,0.3,-0.8,-0.5,0.3,-0.1,0.5,-0.7,-0.6,0.8,-0.4,-0.5,0.7,-0.6,-0.3,0.6,0.2,-0.9,-0.1,0.3,-17.2
-0.8,0.4,0.5,0.8,-0.2,-0.5,0.8,0.9,0.5,0.6,-0.3,0.8,0.0,-0.2,-0.7,0.0,0.3,0.9,-0.3,-0.1,0.6,-0.3,-0.2,-0.9,-0.6,0.0,-0.9,0.6,-0.4,0.2,0.9,-0.6,0.7,0.7,0.9,0.1,-0.1,0.3,0.8,0.4,-0.5,-0.5,-0.8,0.4,-0.6,-0.8,-0.1,0.6,-0.3,0.6,-0.7,-0.7,0.6,0.7,0.5,0.0,0.2,-0.8,0.4,0.3,-0.1,-0.7,0.0,0.4,-0.9,0.1,-0.3,-0.9,0.9,-0.1,0.9,-0.5,0.1,-0.9,0.5,-0.1,0.7,0.1,-0.1,-0.7,0.2,-0.2,0.3,0.2,-0.3,0.2,0.0,0.8,-0.4,-0.4,0.5,0.2,-0.7,-0.4,0.5,-0.6,0.1,0.2,0.0,0.0,-4.7
0.0,0.5,-0.4,0.1,-0.8,-0.8,-0.1,-0.8,0.3,0.1,-0.4,0.2,0.9,-0.1,-0.8,0.9,0.8,0.3,0.7,-0.4,-0.5,-0.5,0.7,0.0,-0.5,-0.7,0.8,0.2,0.4,0.1,0.2,0.4,0.8,0.1,-0.8,0.7,0.8,0.7,0.4,-0.2,0.8,0.4,0.8,-0.7,0.7,0.7,0.2,0.2,0.2,-0.7,0.1,-0.6,0.1,-0.4,-0.1,-0.6,0.7,0.8,-0.5,0.9,0.3,-0.4,0.2,-0.6,0.7,-0.3,0.4,-0.5,-0.9,-0.3,0.2,-0.1,0.2,0.3,0.4,0.4,-0.5,0.3,0.0,-0.4,0.2,-0.1,0.4,-0.8,-0.8,0.6,-0.9,-0.5,-0.7,0.5,0.4,0.0,0.8,-0.9,0.1,0.8,0.8,-0.5,0.7,-0.8,-79.3
0.8,0.0,0.0,-0.6,0.0,0.0,0.1,0.1,-0.5,-0.4,0.4,-0.5,-0.2,-0.7,-0.9,0.3,-0.9,0.6,-0.6,0.5,0.1,0.0,0.5,0.1,0.9,-0.3,0.3,-0.4,0.4,0.9,0.6,-0.3,0.7,-0.9,-0.2,-0.4,-0.1,-0.6,0.3,0.9,0.4,0.4,-0.2,-0.5,0.6,0.5,0.7,0.9,0.6,-0.4,-0.6,0.5,0.2,-0.1,-0.5,0.1,0.9,-0.3,-0.8,0.3,0.3,0.3,0.3,-0.4,0.7,-0.2,0.1,0.3,-0.6,-0.1,0.3,0.8,0.6,0.4,-0.6,0.7,0.5,-0.9,-0.3,0.7,-0.3,-0.8,-0.4,0.3,0.7,-0.4,0.8,-0.6,0.8,0.1,-0.1,0.1,0.3,-0.6,-0.9,0.9,0.2,0.6,0.9,-0.2,34.4
0.0,-0.8,-0.4,-0.3,0.3,0.2,0.8,0.3,0.0,-0.1,-0.2,-0.6,-0.8,0.3,-0.6,0.4,0.0,0.3,0.2,0.4,-0.9,-0.1,-0.7,0.8,-0.3,-0.3,-0.8,0.6,-0.4,-0.5,0.4,0.2,0.3,0.3,-0.8,-0.2,-0.1,-0.8,-0.5,-0.3,-0.5,0.4,-0.5,0.0,-0.9,0.7,0.9,0.5,0.2,0.3,-0.7,0.7,0.9,0.7,0.9,0.8,-0.9,-0.8,-0.7,0.7,-0.5,0.7,0.2,0.5,0.9,0.3,-0.2,0.0,0.8,0.5,-0.9,0.2,0.6,-0.4,-0.6,-0.6,0.9,0.7,0.3,0.4,0.9,0.2,-0.5,-0.7,-0.9,-0.3,0.8,-0.1,0.8,-0.2,0.1,0.1,0.2,0.5,0.2,-0.3,-0.4,0.5,0.1,-0.9,28.8
-0.3,-0.3,-0.1,0.5,-0.8,0.9,0.0,0.9,0.3,-0.6,0.9,-0.8,-0.9,-0.1,0.8,0.2,-0.5,0.4,0.0,0.7,-0.4,0.3,-0.3,-0.7,-0.3,0.0,-0.7,0.2,-0.9,0.1,0.4,-0.6,0.4,0.1,0.5,-0.1,-0.9,0.8,-0.5,0.3,0.8,0.1,-0.9,-0.9,0.4,-0.4,-0.7,-0.8,0.6,-0.6,0.4,0.3,0.2,-0.2,-0.6,0.0,0.5,0.3,0.7,0.5,0.0,0.5,0.0,0.3,0.6,-0.3,-0.1,0.7,0.3,-0.9,-0.2,-0.2,0.6,-0.4,0.3,-0.1,-0.8,-0.1,0.2,0.4,0.6,0.5,-0.2,0.9,-0.5,-0.8,0.6,0.8,0.5,0.2,0.9,-0.4,-0.9,-0.4,0.4,0.7,0.6,-0.6,-0.8,-0.4,-5.0
-0.8,-0.2,-0.4,-0.8,0.8,0.5,-0.3,-0.8,0.3,0.7,0.1,0.1,-0.9,-0.5,-0.1,-0.4,-0.4,0.3,-0.3,-0.2,0.5,-0.6,0.1,-0.4,0.1,-0.8,0.1,-0.1,0.4,-0.9,-0.6,0.7,-0.3,0.8,0.7,-0.3,0.3,0.1,0.8,-0.6,0.7,-0.8,-0.8,0.3,-0.1,-0.8,0.1,-0.1,-0.2,0.6,0.2,0.5,-0.2,0.9,0.6,0.9,-0.1,-0.4,-0.1,-0.2,0.9,0.6,0.9,-0.5,0.7,0.6,0.1,0.0,-0.1,-0.6,-0.7,-0.7,-0.3,-0.3,-0.9,-0.2,-0.5,-0.3,-0.9,-0.9,0.8,-0.2,-0.7,0.6,0.8,-0.6,-0.6,-0.5,-0.8,0.5,0.3,0.8,0.1,0.8,-0.9,-0.9,-0.1,0.8,0.2,-0.8,38.0
0.2,0.3,-0.4,0.0,0.0,0.0,0.0,0.0,-0.7,0.2,-0.4,0.5,-0.5,-0.4,0.3,-0.4,0.1,-0.3,0.8,0.9,-0.4,0.8,-0.7,-0.5,0.1,0.2,0.3,0.8,-0.8,0.5,0.6,-0.9,0.4,0.4,-0.9,-0.2,0.5,-0.7,0.8,-0.8,-0.2,-0.2,-0.2,-0.9,-0.9,0.1,-0.4,0.7,0.8,0.7,0.3,0.8,0.9,-0.1,-0.1,0.3,0.6,-0.4,-0.5,-0.3,-0.2,0.4,-0.6,0.0,0.3,-0.1,0.6,-0.5,0.9,-0.8,-0.3,0.5,0.1,-0.9,-0.3,0.5,-0.8,0.5,-0.8,0.0,0.9,0.4,-0.1,0.6,0.5,-0.3,-0.7,0.7,-0.4,0.5,0.9,-0.8,0.5,0.2,-0.2,0.4,0.6,0.2,0.2,-0.7,-48.9
-0.2,0.4,-0.8,-0.4,-0.2,0.1,0.1,-0.9,-0.3,0.9,-0.4,0.1,0.5,0.8,-0.2,0.2,-0.9,0.3,0.6,-0.9,0.7,-0.3,0.6,-0.5,0.9,-0.9,0.1,0.8,-0.5,0.1,-0.3,-0.2,0.7,-0.3,-0.1,-0.3,-0.9,0.8,0.5,0.9,0.6,0.0,-0.6,0.2,0.3,0.0,-0.6,0.3,0.7,0.6,-0.3,0.8,-0.6,-0.7,0.8,0.7,0.5,0.9,0.7,0.4,-0.5,0.3,-0.6,-0.9,-0.4,-0.3,-0.6,-0.4,0.9,0.1,-0.7,0.6,0.6,0.6,-0.8,0.3,-0.5,0.6,0.5,-0.3,0.9,-0.7,-0.8,0.8,-0.1,0.2,-0.2,-0.9,0.1,0.0,0.6,0.5,0.1,-0.2,-0.2,0.2,-0.9,-0.4,0.4,0.8,10.6
0.0,0.5,-0.9,0.1,0.7,0.8,0.6,0.4,-0.3,0.0,0.6,0.4,0.1,-0.3,-0.7,0.8,-0.1,0.0,-0.3,0.8,-0.7,-0.2,0.7,-0.1,0.5,-0.3,0.0,-0.3,0.9,0.6,-0.4,0.9,-0.7,-0.6,0.8,0.2,-0.8,0.9,0.9,0.7,-0.7,0.3,-0.4,-0.1,0.8,-0.6,-0.7,0.4,-0.3,0.1,0.4,0.4,0.3,-0.8,-0.8,-0.5,0.1,0.5,-0.2,-0.7,-0.5,0.6,0.8,0.7,0.3,-0.8,0.2,0.8,-0.6,0.0,-0.9,-0.7,-0.8,-0.7,0.3,0.0,-0.6,-0.4,0.5,0.8,-0.4,-0.2,-0.5,0.5,-0.4,0.7,-0.2,-0.9,-0.7,-0.9,-0.4,0.7,0.8,-0.8,0.7,-0.1,0.5,0.3,-0.6,0.1,39.2
0.3,0.0,-0.2,-0.9,0.4,-0.1,-0.4,0.1,-0.1,-0.6,0.0,-0.3,-0.6,-0.2,0.6,0.8,0.5,0.1,0.6,0.4,0.3,0.7,-0.6,-0.2,0.2,0.1,0.1,0.3,0.7,0.0,0.0,0.2,-0.8,0.2,0.6,0.0,0.3,-0.7,0.5,-0.3,0.6,-0.9,0.2,0.2,-0.6,-0.7,-0.4,0.4,0.5,0.5,0.5,0.5,0.8,-0.7,-0.7,-0.8,0.7,-0.2,0.7,0.5,0.2,0.5,0.1,0.4,0.7,-0.7,0.4,0.4,0.2,-0.9,0.2,0.7,-0.1,0.5,0.3,-0.9,0.6,0.9,-0.8,-0.6,0.0,-0.6,0.1,-0.3,-0.7,-0.4,-0.5,-0.5,-0.1,0.7,0.9,0.4,-0.4,-0.1,0.7,-0.5,0.4,0.5,0.1,0.1,2.6
0.9,-0.2,0.3,-0.7,0.4,-0.2,-0.7,-0.1,0.2,0.7,0.0,-0.8,-0.4,0.8,-0.7,0.1,-0.9,-0.7,0.1,0.5,0.2,0.6,0.3,-0.6,-0.3,-0.4,-0.8,0.8,0.1,-0.8,-0.9,0.5,0.1,-0.3,0.0,0.8,-0.6,0.6,0.2,-0.6,0.7,0.5,-0.2,0.2,0.4,-0.1,0.8,0.9,-0.2,-0.2,-0.3,0.6,0.9,-0.4,-0.7,0.7,0.7,-0.4,-0.1,-0.6,0.3,-0.8,-0.4,0.9,0.7,0.3,-0.2,0.8,-0.9,0.0,-0.3,0.1,-0.9,0.9,0.5,0.5,0.1,0.4,0.5,0.1,0.7,-0.6,-0.8,0.9,0.8,-0.3,-0.6,-0.5,0.5,-0.2,0.5,0.3,0.6,0.4,0.2,0.6,0.0,0.5,-0.4,-0.1,43.9
0.9,0.7,-0.8,-0.2,-0.6,-0.3,0.7,-0.7,-0.1,0.6,-0.9,0.5,-0.1,0.5,-0.9,-0.3,-0.3,-0.6,0.2,0.4,0.4,-0.5,0.2,0.4,0.2,0.8,0.3,-0.1,0.8,-0.2,-0.5,-0.4,-0.2,0.8,-0.8,-0.2,0.8,0.1,-0.2,-0.2,0.8,0.9,-0.4,0.5,-0.6,-0.2,0.9,0.2,0.5,0.9,-0.5,0.3,0.6,-0.1,-0.9,0.6,-0.6,0.9,0.7,-0.9,0.8,0.4,-0.8,0.5,-0.4,0.8,-0.4,0.6,0.7,-0.8,0.0,-0.5,0.6,0.7,-0.8,0.6,0.1,-0.7,-0.9,0.8,-0.5,-0.2,-0.4,-0.1,-0.1,-0.2,-0.3,0.2,-0.3,0.2,0.2,0.2,0.1,-0.8,0.6,0.8,-0.2,-0.7,0.4,-0.8,42.1
